OBJECTID,WA_WELEV,WA_SOURCE,WA_UPD_DATE,WA_TYPE,Shape_Length,Shape_Area,WA_LOUD_ID,agstype
4789,0,3,2020/04/29 04:00:00+00,7,569.847445402086,22449.7355018235,1420,7
4790,0,3,2020/04/29 04:00:00+00,7,603.433764087995,12802.9131407602,1447,7
4791,0,3,2020/04/29 04:00:00+00,7,160.40606153873,1907.72219597618,1489,7
4792,0,3,2020/04/29 04:00:00+00,11,173.724306752574,1991.25360404453,1491,11
4793,0,3,2020/04/29 04:00:00+00,7,390.677129414213,9821.81732795672,1492,7
4794,0,3,2020/04/29 04:00:00+00,7,388.517843014574,3871.27302388428,1493,7
4795,0,3,2020/04/29 04:00:00+00,7,292.367379092456,4388.25568030201,1494,7
4796,0,3,2020/04/29 04:00:00+00,11,1727.21081461292,185484.421765852,1474,11
4797,0,3,2020/04/29 04:00:00+00,11,213.76417539249,3087.55659580764,0,11
4798,0,3,2020/04/29 04:00:00+00,7,650.929577520567,23559.8146862482,0,7
4799,0,3,2020/04/29 04:00:00+00,11,411.286124310457,3409.35628868899,0,11
4800,0,3,2020/04/29 04:00:00+00,7,624.247693214579,15632.1596913282,0,7
4801,0,3,2020/04/29 04:00:00+00,7,398.012823419121,11666.007282486,0,7
4802,0,3,2020/04/29 04:00:00+00,11,1379.54234995107,19140.9525449403,0,11
4803,0,3,2020/04/29 04:00:00+00,1,967.878571166859,5979.12595470419,1511,1
4804,0,3,2020/04/29 04:00:00+00,1,963.43287599816,7896.45875408406,1511,1
4805,0,3,2020/04/29 04:00:00+00,11,796.901469410807,28225.4175161017,1477,11
4806,0,3,2020/04/29 04:00:00+00,11,969.121424070761,13278.1770799388,1471,11
4807,0,3,2020/04/29 04:00:00+00,11,690.771801013357,23871.8538410696,1465,11
4808,0,3,2020/04/29 04:00:00+00,11,1192.01605152874,68947.0359128489,1461,11
4809,0,3,2020/04/29 04:00:00+00,11,651.976734549764,12414.6132231203,1434,11
4810,0,3,2020/04/29 04:00:00+00,7,371.393929316977,9053.83879274875,0,7
4811,0,3,2020/04/29 04:00:00+00,11,654.539942627222,13664.6952172402,0,11
4812,0,3,2020/04/29 04:00:00+00,11,617.035761688549,9723.55168541196,1349,11
4813,0,3,2020/04/29 04:00:00+00,11,1467.79329844512,87116.0738294618,1332,11
4814,260.5,3,2020/04/29 04:00:00+00,4,431.339196801271,4588.92084070355,1459,4
4815,261.1,3,2020/04/29 04:00:00+00,4,131.809067992605,985.930659740472,1457,4
4816,264.5,3,2020/04/29 04:00:00+00,4,458.357810991283,9035.4950754723,1450,4
4817,91.6,3,2020/04/29 04:00:00+00,4,340.546146983075,7002.53334846053,1441,4
4818,261.1,3,2020/04/29 04:00:00+00,4,648.527451739696,30323.0931007653,1418,4
4819,0,3,2020/04/29 04:00:00+00,7,758.54884969596,21968.0655176303,1479,7
4820,0,3,2020/04/29 04:00:00+00,7,237.221378727295,1571.27482237039,1458,7
4821,0,3,2020/04/29 04:00:00+00,7,286.082761316265,3251.56588060695,1456,7
4822,0,3,2020/04/29 04:00:00+00,7,290.786646887707,4763.11117585079,1448,7
4823,0,3,2020/04/29 04:00:00+00,7,233.177416622311,3882.56971112379,1438,7
4824,0,3,2020/04/29 04:00:00+00,11,344.166123589765,5238.98963518069,0,11
4825,251.6,3,2020/04/29 04:00:00+00,4,1668.88515039034,117171.579734054,1146,4
4826,0,3,2020/04/29 04:00:00+00,7,621.358967337525,26068.939111619,0,7
4827,241.6,3,2020/04/29 04:00:00+00,4,44.5924389069182,135.621938933023,0,4
4828,255.5,3,2020/04/29 04:00:00+00,4,355.796715817646,5161.07257914927,1179,4
4829,246.5,3,2020/04/29 04:00:00+00,4,2670.7782935734,302360.241575111,0,4
4830,0,3,2020/04/29 04:00:00+00,7,176.971936533022,1291.48267503003,0,7
4831,0,3,2020/04/29 04:00:00+00,7,1089.12608822611,55418.6041826512,0,7
4832,0,3,2020/04/29 04:00:00+00,7,624.611792757697,20754.2061678091,0,7
4833,0,3,2020/04/29 04:00:00+00,1,795.174041996549,5118.8663468333,0,1
4834,0,3,2020/04/29 04:00:00+00,1,436.075660055564,1295.64573893083,0,1
4835,0,3,2020/04/29 04:00:00+00,1,884.536763323107,5213.45386825888,0,1
4836,0,3,2020/04/29 04:00:00+00,1,2512.5018697353,21102.536535452,0,1
4837,312.4,3,2020/04/29 04:00:00+00,4,487.373616466895,12596.0108077506,0,4
4838,274.2,3,2020/04/29 04:00:00+00,4,414.887458310495,9522.0465472959,0,4
4839,279.9,3,2020/04/29 04:00:00+00,4,78.7212953327343,315.514809809844,0,4
4840,278.1,3,2020/04/29 04:00:00+00,4,121.229848728198,907.54101529484,0,4
4841,307.2,3,2020/04/29 04:00:00+00,4,429.768873901203,10066.9716114209,0,4
4842,309.3,3,2020/04/29 04:00:00+00,4,426.530647832656,6013.82449957219,0,4
4843,301.3,3,2020/04/29 04:00:00+00,4,104.283852035266,617.933865303772,0,4
4844,304.7,3,2020/04/29 04:00:00+00,4,125.248036812787,827.63367508986,0,4
4845,302.3,3,2020/04/29 04:00:00+00,4,108.122375324474,753.941995887529,0,4
4846,301.9,3,2020/04/29 04:00:00+00,4,145.043135334026,998.459365281522,0,4
4847,301.9,3,2020/04/29 04:00:00+00,4,181.053670958502,1794.96054600209,0,4
4848,278.9,3,2020/04/29 04:00:00+00,4,132.265757486117,1224.76930154892,0,4
4849,263.3,3,2020/04/29 04:00:00+00,4,646.254370154471,10247.0631241824,0,4
4850,221.3,3,2020/04/29 04:00:00+00,4,600.133111622951,22708.6898813319,0,4
4851,218.1,3,2020/04/29 04:00:00+00,4,868.792194485069,23847.0186268428,0,4
4852,216.5,3,2020/04/29 04:00:00+00,4,1636.03877344197,66152.9797195844,0,4
4853,0,3,2020/04/29 04:00:00+00,7,264.690101213975,4090.26173487726,0,7
4854,0,3,2020/04/29 04:00:00+00,7,377.311996336183,6122.54828003258,0,7
4855,0,3,2020/04/29 04:00:00+00,7,357.64025006241,8811.26927613262,0,7
4856,0,3,2020/04/29 04:00:00+00,7,162.559859343518,1901.31457188094,0,7
4857,0,3,2020/04/29 04:00:00+00,7,434.256910672714,12994.8437289027,0,7
4858,0,3,2020/04/29 04:00:00+00,7,578.146764143101,7888.96292004274,0,7
4859,0,3,2020/04/29 04:00:00+00,7,391.995094171444,8710.89422907412,0,7
4860,0,3,2020/04/29 04:00:00+00,7,449.211320205352,7887.1165485214,0,7
4861,0,3,2020/04/29 04:00:00+00,7,277.550304258813,5122.11047557741,0,7
4862,0,3,2020/04/29 04:00:00+00,7,632.46320643922,7354.27475331696,0,7
4863,0,3,2020/04/29 04:00:00+00,7,428.583626251153,6553.1011517623,0,7
4864,0,3,2020/04/29 04:00:00+00,7,419.045006797554,9729.02253757782,0,7
4865,0,3,2020/04/29 04:00:00+00,7,173.298863913818,1935.84291654599,0,7
4866,0,3,2020/04/29 04:00:00+00,7,301.218691174524,2374.06036099665,0,7
4867,0,3,2020/04/29 04:00:00+00,7,76.2586761273229,407.487254264167,0,7
4868,0,3,2020/04/29 04:00:00+00,7,120.777565162769,793.664615063836,0,7
4869,0,3,2020/04/29 04:00:00+00,7,102.313829287167,745.186088909325,0,7
4870,0,3,2020/04/29 04:00:00+00,7,169.222824575479,1050.19645821095,0,7
4871,220.8,3,2020/04/29 04:00:00+00,4,121.531978341416,801.924691794486,0,4
4872,216.7,3,2020/04/29 04:00:00+00,4,194.572487510437,1056.51918878567,0,4
4873,215.4,3,2020/04/29 04:00:00+00,4,1123.0864699506,52893.8416018528,1148,4
4874,214.7,3,2020/04/29 04:00:00+00,4,1120.58276665534,65091.1764168626,1143,4
4875,211.4,3,2020/04/29 04:00:00+00,4,340.042884621704,6844.13781271275,1134,4
4876,215.1,3,2020/04/29 04:00:00+00,4,917.698162088442,49877.6378736532,1127,4
4877,212.2,3,2020/04/29 04:00:00+00,4,2170.90333888731,113826.723677814,1112,4
4878,212.4,3,2020/04/29 04:00:00+00,4,1903.84361371785,143585.174699836,0,4
4879,280.8,3,2020/04/29 04:00:00+00,4,83.9760265206453,289.794505483197,0,4
4880,283.8,3,2020/04/29 04:00:00+00,4,158.960412750675,1946.8883054552,0,4
4881,290.9,3,2020/04/29 04:00:00+00,4,88.4189829576686,529.507393026603,0,4
4882,287.7,3,2020/04/29 04:00:00+00,4,226.945229359272,3156.88554194117,1252,4
4883,306.5,3,2020/04/29 04:00:00+00,4,167.41208940206,1547.25030715637,1239,4
4884,301.2,3,2020/04/29 04:00:00+00,4,113.569157147486,642.619745574563,0,4
4885,256.1,3,2020/04/29 04:00:00+00,4,193.94595359912,1132.51227788296,1157,4
4886,0,3,2020/04/29 04:00:00+00,7,296.839053030631,5032.38274060019,0,7
4887,0,3,2020/04/29 04:00:00+00,7,272.421527873153,5101.48448045873,0,7
4888,0,3,2020/04/29 04:00:00+00,7,397.950454770374,11299.3832515565,0,7
4889,0,3,2020/04/29 04:00:00+00,7,526.081690768746,8272.12295109578,0,7
4890,0,3,2020/04/29 04:00:00+00,7,248.106189829261,3738.64834589352,0,7
4891,0,3,2020/04/29 04:00:00+00,7,530.43178610626,20747.9878761123,1301,7
4892,0,3,2020/04/29 04:00:00+00,7,488.740527795961,16027.0243784316,1325,7
4893,0,3,2020/04/29 04:00:00+00,7,239.017546251814,1463.26325984608,1170,7
4894,0,3,2020/04/29 04:00:00+00,7,332.081506915899,5353.39227508856,1114,7
4895,0,3,2020/04/29 04:00:00+00,7,226.271036733214,3408.15403593401,0,7
4896,0,3,2020/04/29 04:00:00+00,7,1323.10562505112,76345.0858569032,1190,7
4897,0,3,2020/04/29 04:00:00+00,7,888.149104974139,26042.378288258,1194,7
4898,0,3,2020/04/29 04:00:00+00,7,521.014338981527,10328.0252841919,1241,7
4899,0,3,2020/04/29 04:00:00+00,7,462.314311305501,12247.8543401306,1256,7
4900,0,3,2020/04/29 04:00:00+00,7,726.844759052506,16532.1099835327,0,7
4901,0,3,2020/04/29 04:00:00+00,7,269.968369689284,4524.68561107093,0,7
4902,0,3,2020/04/29 04:00:00+00,7,714.775415450371,30879.4852405934,0,7
4903,0,3,2020/04/29 04:00:00+00,7,269.258965360104,3482.41342085687,0,7
4904,0,3,2020/04/29 04:00:00+00,7,124.655819519247,868.35870705333,1324,7
4905,0,3,2020/04/29 04:00:00+00,7,414.251027298744,5599.76324742279,1340,7
4906,0,3,2020/04/29 04:00:00+00,7,404.801683686717,2624.37495385918,1371,7
4907,0,3,2020/04/29 04:00:00+00,7,564.937982865583,11041.4618447219,0,7
4908,0,3,2020/04/29 04:00:00+00,7,203.078897070195,2753.22675539243,0,7
4909,0,3,2020/04/29 04:00:00+00,7,232.490948075697,3736.30084194296,0,7
4910,0,3,2020/04/29 04:00:00+00,7,272.036954394278,2794.5376170989,0,7
4911,0,3,2020/04/29 04:00:00+00,7,686.705421992671,31445.6751176334,1165,7
4912,0,3,2020/04/29 04:00:00+00,7,868.237908140384,47804.6537743897,1164,7
4913,0,3,2020/04/29 04:00:00+00,7,170.470617554661,775.236070680752,1265,7
4914,0,3,2020/04/29 04:00:00+00,7,266.120657694507,5026.60032492522,1264,7
4915,0,3,2020/04/29 04:00:00+00,7,111.686293784889,466.568183362304,1263,7
4916,0,3,2020/04/29 04:00:00+00,7,302.959564385395,3685.97259932926,1236,7
4917,0,3,2020/04/29 04:00:00+00,7,152.232867662085,1542.35559989067,1221,7
4918,0,3,2020/04/29 04:00:00+00,7,226.330724028767,2538.12429970495,1213,7
4919,0,3,2020/04/29 04:00:00+00,7,225.755312493585,2789.50500022892,1202,7
4920,0,3,2020/04/29 04:00:00+00,7,768.809210757413,6970.35861843165,1192,7
4921,0,3,2020/04/29 04:00:00+00,7,421.04054372771,10315.4736824031,1177,7
4922,0,3,2020/04/29 04:00:00+00,7,513.177433838195,16450.9773617573,1175,7
4923,0,3,2020/04/29 04:00:00+00,7,209.774021624359,3273.90107897926,1159,7
4924,0,3,2020/04/29 04:00:00+00,7,188.061729508891,1867.11424983349,1154,7
4925,0,3,2020/04/29 04:00:00+00,7,174.371051920564,1634.69496675046,1139,7
4926,0,3,2020/04/29 04:00:00+00,7,231.891961866494,2888.72351125084,1131,7
4927,0,3,2020/04/29 04:00:00+00,7,286.039243911466,3545.49840820326,1130,7
4928,0,3,2020/04/29 04:00:00+00,7,160.299830812055,1789.8647418057,1128,7
4929,0,3,2020/04/29 04:00:00+00,7,167.716212300039,1737.45138311618,1106,7
4930,0,3,2020/04/29 04:00:00+00,7,120.039165437368,788.683589130744,1099,7
4931,0,3,2020/04/29 04:00:00+00,7,128.402389261334,678.606674745683,0,7
4932,0,3,2020/04/29 04:00:00+00,11,256.514324629337,1703.07454997458,1497,11
4933,0,3,2020/04/29 04:00:00+00,11,1598.94971288694,61167.8141670164,1152,11
4934,0,3,2020/04/29 04:00:00+00,11,1096.90801123704,70104.0750505596,1144,11
4935,0,3,2020/04/29 04:00:00+00,11,513.644022246797,10874.7624954848,1140,11
4936,0,3,2020/04/29 04:00:00+00,11,1045.3212007465,18470.1167115932,1138,11
4937,0,3,2020/04/29 04:00:00+00,11,550.708097333594,3949.04885972961,1211,11
4938,0,3,2020/04/29 04:00:00+00,7,161.99004790583,1584.1136456853,0,7
4939,271.6,3,2020/04/29 04:00:00+00,4,243.182988598271,3446.37472510548,0,4
4940,271.4,3,2020/04/29 04:00:00+00,4,238.767367109852,2142.40898066742,0,4
4941,271.6,3,2020/04/29 04:00:00+00,4,302.090665101255,5547.90897468002,0,4
4942,323.3,3,2020/04/29 04:00:00+00,4,102.606975611766,615.757948818772,0,4
4943,293.2,3,2020/04/29 04:00:00+00,4,84.4834993387875,445.672355546456,0,4
4944,249.9,3,2020/04/29 04:00:00+00,4,168.689195792035,1766.97842512658,0,4
4945,254.4,3,2020/04/29 04:00:00+00,4,143.006596587506,1212.54910818163,0,4
4946,263.2,3,2020/04/29 04:00:00+00,4,383.204249120249,7336.98292667029,0,4
4947,331.8,3,2020/04/29 04:00:00+00,4,367.952996462965,4264.6699900892,0,4
4948,355.7,3,2020/04/29 04:00:00+00,4,416.439779714672,9315.73803176337,0,4
4949,353.4,3,2020/04/29 04:00:00+00,4,1103.48395000926,83530.4701606266,0,4
4950,351.3,3,2020/04/29 04:00:00+00,4,163.285185077161,1056.11215127138,0,4
4951,334.7,3,2020/04/29 04:00:00+00,4,393.518854384756,8683.07719185908,0,4
4952,253.5,3,2020/04/29 04:00:00+00,4,171.183387424175,2067.30982084273,0,4
4953,338.3,3,2020/04/29 04:00:00+00,4,150.222446571731,1213.91062936822,0,4
4954,257.1,3,2020/04/29 04:00:00+00,4,138.776644114969,1251.76148620712,0,4
4955,283.2,3,2020/04/29 04:00:00+00,4,1614.75634279525,57817.2371407155,0,4
4956,247.2,3,2020/04/29 04:00:00+00,4,723.390538371472,7892.71353372274,0,4
4957,270.4,3,2020/04/29 04:00:00+00,4,199.821866092056,2397.52177480092,0,4
4958,338.4,3,2020/04/29 04:00:00+00,4,673.845157245686,12472.5459741751,0,4
4959,258.2,3,2020/04/29 04:00:00+00,4,87.0190034343602,582.351622328093,0,4
4960,257.9,3,2020/04/29 04:00:00+00,4,83.865754158041,505.350811160203,0,4
4961,339.4,3,2020/04/29 04:00:00+00,4,157.277626764668,1818.42794459152,0,4
4962,257.9,3,2020/04/29 04:00:00+00,4,80.3475242436268,453.458152764351,0,4
4963,259.7,3,2020/04/29 04:00:00+00,4,905.162615543176,55115.7974205152,0,4
4964,261.1,3,2020/04/29 04:00:00+00,4,115.494915511197,819.172574889936,0,4
4965,262.6,3,2020/04/29 04:00:00+00,4,86.6332563067921,497.579326419405,0,4
4966,322.1,3,2020/04/29 04:00:00+00,4,702.7398373792,26870.2639362835,0,4
4967,256.3,3,2020/04/29 04:00:00+00,4,299.457869767285,3682.09593745563,0,4
4968,263.1,3,2020/04/29 04:00:00+00,4,1577.72875682089,58522.954777003,0,4
4969,263.2,3,2020/04/29 04:00:00+00,4,197.69602734597,2421.41710557081,0,4
4970,308.9,3,2020/04/29 04:00:00+00,4,1125.95970244071,57893.345124505,0,4
4971,312.4,3,2020/04/29 04:00:00+00,4,843.565118841175,32112.1410087996,0,4
4972,257.7,3,2020/04/29 04:00:00+00,4,617.403853295224,21705.2602399999,0,4
4973,232.8,3,2020/04/29 04:00:00+00,4,531.447362787309,16534.3628845476,0,4
4974,277.4,3,2020/04/29 04:00:00+00,4,474.712603406514,11540.2365636398,0,4
4975,275.5,3,2020/04/29 04:00:00+00,4,360.790322875427,9430.84352655541,0,4
4976,287.1,3,2020/04/29 04:00:00+00,4,134.420409851067,1283.56950001495,0,4
4977,256.6,3,2020/04/29 04:00:00+00,4,684.440826741362,15211.3447640861,0,4
4978,293.8,3,2020/04/29 04:00:00+00,4,1264.89699957665,39085.9178333954,0,4
4979,302.9,3,2020/04/29 04:00:00+00,4,502.817409267074,15604.7790723509,0,4
4980,321.1,3,2020/04/29 04:00:00+00,4,79.9677949591716,340.647861031744,0,4
4981,311.4,3,2020/04/29 04:00:00+00,4,180.719530434421,2121.97560287817,0,4
4982,289.6,3,2020/04/29 04:00:00+00,4,148.145857906454,1389.56663477786,0,4
4983,311.5,3,2020/04/29 04:00:00+00,4,134.264572027265,1220.8914707475,0,4
4984,287.5,3,2020/04/29 04:00:00+00,4,437.308200271838,9968.73225667711,0,4
4985,311.1,3,2020/04/29 04:00:00+00,4,158.591284242552,1496.3005526451,0,4
4986,285.1,3,2020/04/29 04:00:00+00,4,146.519394534069,1417.41350516837,0,4
4987,284.9,3,2020/04/29 04:00:00+00,4,116.271812794886,722.650050047315,0,4
4988,285.2,3,2020/04/29 04:00:00+00,4,1021.34450006756,23553.6480962134,0,4
4989,290.3,3,2020/04/29 04:00:00+00,4,221.264055240805,2848.90365756643,0,4
4990,303.1,3,2020/04/29 04:00:00+00,4,115.379222657898,1036.64711390268,0,4
4991,284.7,3,2020/04/29 04:00:00+00,4,126.294572388424,930.21854456833,0,4
4992,240.5,3,2020/04/29 04:00:00+00,4,542.540934552777,8451.027651699,0,4
4993,299.9,3,2020/04/29 04:00:00+00,4,565.312157061617,13583.8626570634,0,4
4994,294.3,3,2020/04/29 04:00:00+00,4,471.337483813745,10418.8671505343,0,4
4995,244.1,3,2020/04/29 04:00:00+00,4,474.994593010411,11338.2154624857,0,4
4996,244.1,3,2020/04/29 04:00:00+00,4,1494.41001967572,98182.2159827245,0,4
4997,223.7,3,2020/04/29 04:00:00+00,4,156.636362166637,1748.37767230674,0,4
4998,223.1,3,2020/04/29 04:00:00+00,4,156.76141432532,1241.70230557864,0,4
4999,294.3,3,2020/04/29 04:00:00+00,4,874.729695925556,32653.8280305839,0,4
5000,301.6,3,2020/04/29 04:00:00+00,4,90.1256558830388,529.138127745077,0,4
5001,300.9,3,2020/04/29 04:00:00+00,4,1869.96201277763,129382.268263233,0,4
5002,228.1,3,2020/04/29 04:00:00+00,4,1406.88724569426,46780.6346925639,0,4
5003,249.7,3,2020/04/29 04:00:00+00,4,586.815145873264,11318.614878913,0,4
5004,319.4,3,2020/04/29 04:00:00+00,4,199.594139620805,2594.27919454561,0,4
5005,279.8,3,2020/04/29 04:00:00+00,4,785.562429005456,18571.5140871757,0,4
5006,224.7,3,2020/04/29 04:00:00+00,4,421.176376727638,6253.40825811414,0,4
5007,231.9,3,2020/04/29 04:00:00+00,4,2049.91484173148,153822.474540463,0,4
5008,223.1,3,2020/04/29 04:00:00+00,4,360.032114798927,7169.15900393849,0,4
5009,250.7,3,2020/04/29 04:00:00+00,4,691.671763289203,21244.8571498436,0,4
5010,279.3,3,2020/04/29 04:00:00+00,4,211.244862878553,2957.61319034209,0,4
5011,224.4,3,2020/04/29 04:00:00+00,4,769.827198310788,15472.8629252643,0,4
5012,226.1,3,2020/04/29 04:00:00+00,4,406.849686033432,7053.64294473454,0,4
5013,244.6,3,2020/04/29 04:00:00+00,4,163.667878517312,1353.66628739658,0,4
5014,269.2,3,2020/04/29 04:00:00+00,4,310.431294893701,6749.74297779661,0,4
5015,232.5,3,2020/04/29 04:00:00+00,4,200.939299885319,2896.06124840129,0,4
5016,253.8,3,2020/04/29 04:00:00+00,4,435.399060864822,9612.14126712752,0,4
5017,232.7,3,2020/04/29 04:00:00+00,4,1501.80914720782,55093.0902920479,0,4
5018,249.2,3,2020/04/29 04:00:00+00,4,1020.84048829158,39949.8627219992,0,4
5019,294.8,3,2020/04/29 04:00:00+00,4,1807.76332050406,86994.8398799,0,4
5020,234.1,3,2020/04/29 04:00:00+00,4,751.312546290859,40812.0057455427,0,4
5021,215.1,3,2020/04/29 04:00:00+00,4,313.904059915402,5181.11168523556,0,4
5022,234.1,3,2020/04/29 04:00:00+00,4,296.37347425522,5638.31256672847,0,4
5023,253.8,3,2020/04/29 04:00:00+00,4,442.229025128719,11609.5231178212,0,4
5024,218.6,3,2020/04/29 04:00:00+00,4,693.263835045885,25069.5850631182,0,4
5025,288.3,3,2020/04/29 04:00:00+00,4,1016.27143919449,66940.1197306198,0,4
5026,238.8,3,2020/04/29 04:00:00+00,4,1237.16785316642,33529.139140604,0,4
5027,312.9,3,2020/04/29 04:00:00+00,4,136.717072736627,1441.82968059653,0,4
5028,312.9,3,2020/04/29 04:00:00+00,4,307.571053880365,4246.34033348561,0,4
5029,268.5,3,2020/04/29 04:00:00+00,4,142.700571599438,1383.7528291382,0,4
5030,305.5,3,2020/04/29 04:00:00+00,4,454.491344735393,12884.7450323394,0,4
5031,305.1,3,2020/04/29 04:00:00+00,4,154.764273510758,1765.39354580146,0,4
5032,219.3,3,2020/04/29 04:00:00+00,4,1195.76057475087,48451.2856884942,0,4
5033,241.6,3,2020/04/29 04:00:00+00,4,1157.98527278312,43825.2364977621,0,4
5034,221.3,3,2020/04/29 04:00:00+00,4,359.696872670272,6891.1925177404,0,4
5035,287.1,3,2020/04/29 04:00:00+00,4,313.643098094828,5006.66328754218,0,4
5036,236.6,3,2020/04/29 04:00:00+00,4,228.163889087196,2887.44371393459,0,4
5037,212.2,3,2020/04/29 04:00:00+00,4,1646.7513900542,107411.893110016,0,4
5038,290.2,3,2020/04/29 04:00:00+00,4,134.64118375106,1217.70938744791,0,4
5039,327.6,3,2020/04/29 04:00:00+00,4,292.624231850416,5431.10166655081,0,4
5040,254.1,3,2020/04/29 04:00:00+00,4,890.286533212106,7342.75065201262,0,4
5041,276.5,3,2020/04/29 04:00:00+00,4,1095.62500829187,56803.3150921747,0,4
5042,269.9,3,2020/04/29 04:00:00+00,4,1106.2909082227,45202.7545936418,0,4
5043,283.1,3,2020/04/29 04:00:00+00,4,355.038708159012,8737.9206402102,0,4
5044,283.4,3,2020/04/29 04:00:00+00,4,83.3515238773151,544.329263839778,0,4
5045,296.1,3,2020/04/29 04:00:00+00,4,830.235994278817,41611.1068720909,0,4
5046,284.8,3,2020/04/29 04:00:00+00,4,273.29907797621,4850.66498299342,0,4
5047,258.1,3,2020/04/29 04:00:00+00,4,738.879302616842,10082.8160428003,0,4
5048,341.6,3,2020/04/29 04:00:00+00,4,343.491567533629,4472.68401668671,0,4
5049,0,3,2020/04/29 04:00:00+00,7,136.841388464995,978.933436281869,0,7
5050,0,3,2020/04/29 04:00:00+00,7,1013.41219445271,18889.3178660826,0,7
5051,0,3,2020/04/29 04:00:00+00,7,238.336595765193,2959.33756550444,0,7
5052,0,3,2020/04/29 04:00:00+00,7,217.111207985203,3180.05862960815,0,7
5053,0,3,2020/04/29 04:00:00+00,1,3283.79193040847,27760.9566143948,0,1
5054,0,3,2020/04/29 04:00:00+00,1,3869.07261250217,33141.218711673,0,1
5055,0,3,2020/04/29 04:00:00+00,1,7687.90237381534,184066.486148207,0,1
5056,0,3,2020/04/29 04:00:00+00,1,4674.8216917648,57001.941157857,0,1
5057,0,3,2020/04/29 04:00:00+00,1,1597.41971921402,70873.5698030847,0,1
5058,307.6,3,2020/04/29 04:00:00+00,4,453.748327589632,13347.5198181007,213,4
5059,303.6,3,2020/04/29 04:00:00+00,4,1326.53410891886,54473.6513957047,209,4
5060,312.9,3,2020/04/29 04:00:00+00,4,593.08516900581,16853.1616387974,0,4
5061,313.1,3,2020/04/29 04:00:00+00,4,1154.20194682703,73732.2366404215,0,4
5062,305.6,3,2020/04/29 04:00:00+00,4,568.988543501509,17393.717166623,0,4
5063,209.7,3,2020/04/29 04:00:00+00,4,381.933081844398,9535.98784193751,0,4
5064,267.7,3,2020/04/29 04:00:00+00,4,2718.95287886559,164834.241725454,290,4
5065,218.7,3,2020/04/29 04:00:00+00,4,323.485491189744,6422.04379026921,0,4
5066,275.1,3,2020/04/29 04:00:00+00,4,560.653685880614,18651.1125663825,0,4
5067,187.6,3,2020/04/29 04:00:00+00,4,386.636727136121,6712.72850009191,255,4
5068,187.6,3,2020/04/29 04:00:00+00,4,411.002659570661,6156.55354998962,259,4
5069,190.6,3,2020/04/29 04:00:00+00,4,516.305897165446,8093.71371654932,263,4
5070,215.8,3,2020/04/29 04:00:00+00,4,345.040295795734,8992.18157736977,362,4
5071,324.8,3,2020/04/29 04:00:00+00,4,275.743101108479,3785.23111536993,365,4
5072,282.2,3,2020/04/29 04:00:00+00,4,314.263827297778,5715.7769765419,366,4
5073,329.3,3,2020/04/29 04:00:00+00,4,159.321723671761,1544.2333279121,367,4
5074,281.4,3,2020/04/29 04:00:00+00,4,562.662875458853,15354.9323950635,369,4
5075,187.3,3,2020/04/29 04:00:00+00,4,7031.89713560672,670076.904059705,442,4
5076,203.1,3,2020/04/29 04:00:00+00,4,314.41392193128,6401.04222483034,469,4
5077,203.1,3,2020/04/29 04:00:00+00,4,338.245791423981,5603.69558292379,476,4
5078,188.6,3,2020/04/29 04:00:00+00,4,2227.07276150802,229905.331274749,482,4
5079,188.1,3,2020/04/29 04:00:00+00,4,1102.69505260917,61934.8461251575,495,4
5080,202.8,3,2020/04/29 04:00:00+00,4,329.234860501837,8085.19524143351,951,4
5081,202.6,3,2020/04/29 04:00:00+00,4,284.767156841774,5568.1580333895,952,4
5082,201.9,3,2020/04/29 04:00:00+00,4,129.324606966839,1268.45855004244,959,4
5083,201.5,3,2020/04/29 04:00:00+00,4,160.472286175236,1331.05124988034,960,4
5084,183.4,3,2020/04/29 04:00:00+00,4,709.238671010235,24519.9059330438,979,4
5085,200.2,3,2020/04/29 04:00:00+00,4,174.491879520128,2004.29056697495,981,4
5086,274.1,3,2020/04/29 04:00:00+00,4,137.374484710887,724.935041671356,193,4
5087,284.6,3,2020/04/29 04:00:00+00,4,2613.66909453219,252293.60452242,307,4
5088,271.3,3,2020/04/29 04:00:00+00,4,2461.65659330598,240892.924884431,300,4
5089,263.2,3,2020/04/29 04:00:00+00,4,3173.83748892792,299396.820383215,298,4
5090,291.5,3,2020/04/29 04:00:00+00,4,975.382831533793,49276.8839587634,296,4
5091,277.5,3,2020/04/29 04:00:00+00,4,1125.64560413793,55921.229100045,293,4
5092,261.3,3,2020/04/29 04:00:00+00,4,218.218454800737,2760.6581319752,0,4
5093,315.4,3,2020/04/29 04:00:00+00,4,916.422790899154,55437.5526694855,0,4
5094,315.5,3,2020/04/29 04:00:00+00,4,147.20764665951,1662.84094857805,0,4
5095,305.9,3,2020/04/29 04:00:00+00,4,409.631431799805,10888.1404111879,0,4
5096,291.8,3,2020/04/29 04:00:00+00,4,76.4737636852768,393.072402711082,0,4
5097,203.8,3,2020/04/29 04:00:00+00,4,605.685674564554,25088.4927972179,0,4
5098,291.2,3,2020/04/29 04:00:00+00,4,859.446859397878,40716.1600987771,0,4
5099,306.2,3,2020/04/29 04:00:00+00,4,69.1860491437143,240.576740167332,0,4
5100,222.7,3,2020/04/29 04:00:00+00,4,57.7158463904027,244.51193188185,0,4
5101,222.8,3,2020/04/29 04:00:00+00,4,66.4175570103186,324.328483291622,0,4
