OBJECTID,EY_PLA_ID,EMISSIONSYEAR,CPL_SHORT_NAME,EMISSION_VALUE,PLA_ICIS_ID,PLA_NAME,PLA_REG_NUM,CPL_POLLUTANT_NAME
2008,30075,2024,PM,0.000522,VA0000005118500021,Central Supply Company Of West Virginia,10398,Particulate Matter
2009,30075,2024,PM 10,0.000522,VA0000005118500021,Central Supply Company Of West Virginia,10398,Particulate Matter 10
2010,30077,2024,NOX,0.5635,VA0000005103500017,Barker Microfarads Incorporated,10559,Nitrogen Oxide
2011,30077,2024,PM,0,VA0000005103500017,Barker Microfarads Incorporated,10559,Particulate Matter
2012,30077,2024,VOC,0.0309925,VA0000005103500017,Barker Microfarads Incorporated,10559,Volatile Organic Compounds
2013,30077,2024,SO2,0.003381,VA0000005103500017,Barker Microfarads Incorporated,10559,Sulfur Dioxide
2014,30077,2024,CO,0.13524,VA0000005103500017,Barker Microfarads Incorporated,10559,Carbon Monoxide
2015,30077,2024,PB,0,VA0000005103500017,Barker Microfarads Incorporated,10559,Lead
2016,30077,2024,PM 10,0.042826768,VA0000005103500017,Barker Microfarads Incorporated,10559,Particulate Matter 10
2017,30085,2024,PM,4.27006088,VA0000005102700071,Dismal River Terminal,10818,Particulate Matter
2018,30085,2024,PM 10,3.7981494515,VA0000005102700071,Dismal River Terminal,10818,Particulate Matter 10
2019,30085,2024,PM 2.5,3.147922,VA0000005102700071,Dismal River Terminal,10818,Particulate Matter 2.5
2020,30091,2024,NOX,1.35237,VA0000005118500076,Clinch Valley Medical Center-Lifepoint Choices,10733,Nitrogen Oxide
2021,30091,2024,VOC,0.0726987,VA0000005118500076,Clinch Valley Medical Center-Lifepoint Choices,10733,Volatile Organic Compounds
2022,30091,2024,SO2,0.1405535,VA0000005118500076,Clinch Valley Medical Center-Lifepoint Choices,10733,Sulfur Dioxide
2023,30091,2024,CO,1.1139425,VA0000005118500076,Clinch Valley Medical Center-Lifepoint Choices,10733,Carbon Monoxide
2024,30091,2024,PM 10,0.1018085,VA0000005118500076,Clinch Valley Medical Center-Lifepoint Choices,10733,Particulate Matter 10
2025,30092,2024,XYLS,0.00364,VA0000005119700075,Tectonics Incorporated,11110,Xylenes (isomers and mixtures)
2026,30092,2024,PM,0.00064155,VA0000005119700075,Tectonics Incorporated,11110,Particulate Matter
2027,30092,2024,VOC,0.0091,VA0000005119700075,Tectonics Incorporated,11110,Volatile Organic Compounds
2028,30092,2024,PM 10,0.00064155,VA0000005119700075,Tectonics Incorporated,11110,Particulate Matter 10
2029,30095,2024,NOX,0.9371904,VA0000005116711050,"W-L Construction & Paving, Inc.",11050,Nitrogen Oxide
2030,30095,2024,PM,0.6539635,VA0000005116711050,"W-L Construction & Paving, Inc.",11050,Particulate Matter
2031,30095,2024,VOC,0.886790385,VA0000005116711050,"W-L Construction & Paving, Inc.",11050,Volatile Organic Compounds
2032,30095,2024,SO2,2.566414,VA0000005116711050,"W-L Construction & Paving, Inc.",11050,Sulfur Dioxide
2033,30095,2024,CO,0.38811,VA0000005116711050,"W-L Construction & Paving, Inc.",11050,Carbon Monoxide
2034,30095,2024,PM 10,0.083961,VA0000005116711050,"W-L Construction & Paving, Inc.",11050,Particulate Matter 10
2035,30102,2024,NOX,0.15552,VA0000005118500028,Southwest Virginia Community College,10324,Nitrogen Oxide
2036,30102,2024,PM,0.015552,VA0000005118500028,Southwest Virginia Community College,10324,Particulate Matter
2037,30102,2024,VOC,0.00264384,VA0000005118500028,Southwest Virginia Community College,10324,Volatile Organic Compounds
2038,30102,2024,SO2,0.552096,VA0000005118500028,Southwest Virginia Community College,10324,Sulfur Dioxide
2039,30102,2024,CO,0.03888,VA0000005118500028,Southwest Virginia Community College,10324,Carbon Monoxide
2040,30102,2024,PB,0,VA0000005118500028,Southwest Virginia Community College,10324,Lead
2041,30102,2024,PM 10,0.015552,VA0000005118500028,Southwest Virginia Community College,10324,Particulate Matter 10
2042,30111,2024,NOX,0,VA0000005116700029,Russell County Public Schools/Honaker Elementary S,10109,Nitrogen Oxide
2043,30111,2024,PM,0,VA0000005116700029,Russell County Public Schools/Honaker Elementary S,10109,Particulate Matter
2044,30111,2024,VOC,0,VA0000005116700029,Russell County Public Schools/Honaker Elementary S,10109,Volatile Organic Compounds
2045,30111,2024,SO2,0,VA0000005116700029,Russell County Public Schools/Honaker Elementary S,10109,Sulfur Dioxide
2046,30111,2024,CO,0,VA0000005116700029,Russell County Public Schools/Honaker Elementary S,10109,Carbon Monoxide
2047,30111,2024,PB,0,VA0000005116700029,Russell County Public Schools/Honaker Elementary S,10109,Lead
2048,30111,2024,PM 10,0,VA0000005116700029,Russell County Public Schools/Honaker Elementary S,10109,Particulate Matter 10
2049,30113,2024,VOC,0.4969544,VA0000005118500024,Ewing Oil Inc,10321,Volatile Organic Compounds
2050,30114,2024,PM,0.000810425,VA0000005102710967,The Wells Group LLC,10967,Particulate Matter
2051,30114,2024,PM 10,0.00072765,VA0000005102710967,The Wells Group LLC,10967,Particulate Matter 10
2052,30117,2024,PM,0,VA0000005118500108,Twin City Motor Exchange Incorporated,11036,Particulate Matter
2053,30117,2024,VOC,0,VA0000005118500108,Twin City Motor Exchange Incorporated,11036,Volatile Organic Compounds
2054,30117,2024,PM 10,0,VA0000005118500108,Twin City Motor Exchange Incorporated,11036,Particulate Matter 10
2055,30121,2024,PM,0.029307345,VA0000005118500111,Coal Fillers Incorporated,11060,Particulate Matter
2056,30121,2024,PM 10,0.015161015,VA0000005118500111,Coal Fillers Incorporated,11060,Particulate Matter 10
2057,30121,2024,PM 2.5,0.0060254005,VA0000005118500111,Coal Fillers Incorporated,11060,Particulate Matter 2.5
2058,30124,2024,NOX,0.03618,VA0000005118500117,Singleton Funeral Home,11124,Nitrogen Oxide
2059,30124,2024,PM,0.073745,VA0000005118500117,Singleton Funeral Home,11124,Particulate Matter
2060,30124,2024,VOC,0.03618,VA0000005118500117,Singleton Funeral Home,11124,Volatile Organic Compounds
2061,30124,2024,SO2,0.03015,VA0000005118500117,Singleton Funeral Home,11124,Sulfur Dioxide
2062,30124,2024,CO,0.106875,VA0000005118500117,Singleton Funeral Home,11124,Carbon Monoxide
2063,30124,2024,PM 10,0.08442,VA0000005118500117,Singleton Funeral Home,11124,Particulate Matter 10
2064,30124,2024,PM 2.5,0.010675,VA0000005118500117,Singleton Funeral Home,11124,Particulate Matter 2.5
2065,30128,2024,MTBTN,0.05,VA0000005118500115,Ceramic Technology,11095,Methyl isobutyl ketone (Hexone)
2066,30128,2024,DMANL,0.0078,VA0000005118500115,Ceramic Technology,11095,"4,4-Methylenedianiline"
2067,30128,2024,BZ,0,VA0000005118500115,Ceramic Technology,11095,Benzene
2068,30128,2024,TOLU,0.04,VA0000005118500115,Ceramic Technology,11095,Toluene
2069,30128,2024,XYLS,0.14,VA0000005118500115,Ceramic Technology,11095,Xylenes (isomers and mixtures)
2070,30128,2024,VOC,0.4732,VA0000005118500115,Ceramic Technology,11095,Volatile Organic Compounds
2071,30128,2024,CRC,0,VA0000005118500115,Ceramic Technology,11095,Chromium Cmpds
2072,30128,2024,SBC,0,VA0000005118500115,Ceramic Technology,11095,Antimony Cmpds
2073,30128,2024,ISPBZ,0,VA0000005118500115,Ceramic Technology,11095,Cumene
2074,30128,2024,PM 10,0.58,VA0000005118500115,Ceramic Technology,11095,Particulate Matter 10
2075,30128,2024,ECLHY,0.00078,VA0000005118500115,Ceramic Technology,11095,"Epichlorohydrin (1-Chloro-2,3-epoxypropane)"
2076,30128,2024,EBENZ,0.03,VA0000005118500115,Ceramic Technology,11095,Ethylbenzene
2077,30128,2024,ETGYL,0,VA0000005118500115,Ceramic Technology,11095,Ethylene glycol
2078,30128,2024,FORM,0.00462,VA0000005118500115,Ceramic Technology,11095,Formaldehyde
2079,30128,2024,6MCYN,0,VA0000005118500115,Ceramic Technology,11095,Hexamethylene diisocyanate
2080,30128,2024,MTHOL,0,VA0000005118500115,Ceramic Technology,11095,Methanol
2081,30132,2024,NOX,0,VA0000005102711277,CNX Gas Company LLC- V39 - 2974,11277,Nitrogen Oxide
2082,30132,2024,VOC,0,VA0000005102711277,CNX Gas Company LLC- V39 - 2974,11277,Volatile Organic Compounds
2083,30132,2024,CO,0,VA0000005102711277,CNX Gas Company LLC- V39 - 2974,11277,Carbon Monoxide
2084,30137,2024,VOC,0.0365,VA0000005118500125,F & R Electric Inc - Rt 19-460,11161,Volatile Organic Compounds
2085,30140,2024,PM,0,VA0000005118511288,Appalachian Aggregates LLC,11288,Particulate Matter
2086,30140,2024,PM 10,0,VA0000005118511288,Appalachian Aggregates LLC,11288,Particulate Matter 10
2087,30141,2024,NOX,0,VA0000005102711279,CNX Gas Company LLC-T41 Skid 2979,11279,Nitrogen Oxide
